YEAR,STRATUM,AOU,SPECIES,POP,SEPOP,VCF,SEVCF,POOL,CODE
2005,23,1460,Redhead,704.72,690.16,3.11,0.24,LE2000,
2005,23,1470,Canvasback,0,0,2.59,0.46,LE2000,
2005,24,1460,Redhead,0,0,3.11,0.24,LE2000,
2005,24,1470,Canvasback,0,0,2.59,0.46,LE2000,
2005,25,1460,Redhead,5877.5,2144.57,1.61,0.28,1,
2005,25,1470,Canvasback,12740,8353.22,1.5,0.23,1,
2005,26,1460,Redhead,63422.17,16628.04,3.94,0.94,1,
2005,26,1470,Canvasback,28171.04,11699.09,1.17,0.28,1,
2005,27,1460,Redhead,10593.47,3082.11,3.94,0.94,1,
2005,27,1470,Canvasback,7862.06,4872.23,1.17,0.28,1,
2005,28,1460,Redhead,8178.48,4953.43,3.94,0.94,1,
2005,28,1470,Canvasback,3373.26,1749.24,1.17,0.28,1,
2005,29,1460,Redhead,9155.03,3722.35,3.94,0.94,1,
2005,29,1470,Canvasback,3281.25,1671.33,1.17,0.28,1,
2005,30,1460,Redhead,28464.19,7979.44,5.21,0.67,5,
2005,30,1470,Canvasback,50643.06,19252.02,1.25,0.29,1,
2005,31,1460,Redhead,49603.35,21684.18,5.21,0.67,5,
2005,31,1470,Canvasback,20916.63,9702.77,1.25,0.29,1,
2005,32,1460,Redhead,60499.66,13497.07,5.21,0.67,5,
2005,32,1470,Canvasback,25767.12,7457.73,1.25,0.29,1,
2005,33,1460,Redhead,7883.32,3664.06,5.21,0.67,5,
2005,33,1470,Canvasback,3474.88,1792.34,1.25,0.29,1,
2005,34,1460,Redhead,51957.23,13339.41,1.61,0.28,1,
2005,34,1470,Canvasback,38816.92,8633.94,1.5,0.23,1,
2005,35,1460,Redhead,27183,7406.69,1.61,0.28,1,
2005,35,1470,Canvasback,22825.33,5093.08,1.5,0.23,1,
2005,36,1460,Redhead,359.64,301.71,1.61,0.28,1,
2005,36,1470,Canvasback,0,0,1.5,0.23,1,
2005,37,1460,Redhead,37351.53,23725.07,1.61,0.28,1,
2005,37,1470,Canvasback,19782,12072.83,1.5,0.23,1,
2005,38,1460,Redhead,847.42,242.86,1.61,0.28,1,
2005,38,1470,Canvasback,0,0,1.5,0.23,1,
2005,39,1460,Redhead,18938.64,5855.68,1.61,0.28,1,
2005,39,1470,Canvasback,4691.55,1264.55,1.5,0.23,1,
2005,40,1460,Redhead,40240.42,12046.6,1.61,0.28,1,
2005,40,1470,Canvasback,23184,4300.79,1.5,0.23,1,
2005,41,1460,Redhead,1195.34,1130.37,3.66,0.1,A,
2005,41,1470,Canvasback,2941,1334.54,2.04,0.05,A,
2005,42,1460,Redhead,0,0,3.66,0.1,A,
2005,42,1470,Canvasback,457.92,497.25,2.04,0.05,A,
2005,43,1460,Redhead,1655.56,1697.98,3.66,0.1,A,
2005,43,1470,Canvasback,1388.63,957.48,2.04,0.05,A,
2005,44,1460,Redhead,0,0,3.66,0.1,A,
2005,44,1470,Canvasback,0,0,2.04,0.05,A,
2005,45,1460,Redhead,78987.9,15932.68,2.7,0.31,5,
2005,45,1470,Canvasback,21042.57,5981.33,2.72,0.42,15,
2005,46,1460,Redhead,23219.4,5927,2.7,0.31,5,
2005,46,1470,Canvasback,5463.83,1482.15,2.72,0.42,15,
2005,47,1460,Redhead,0,0,2.7,0.31,5,
2005,47,1470,Canvasback,0,0,2.72,0.42,15,
2005,48,1460,Redhead,7801.44,3535.48,2.7,0.31,5,
2005,48,1470,Canvasback,1702.6,1701.54,2.72,0.42,15,
2005,49,1460,Redhead,1750.49,1130.12,2.7,0.31,5,
2005,49,1470,Canvasback,3028.96,2514.9,2.72,0.42,15,
2005,50,1460,Redhead,0,0,3.11,0.24,LE2000,
2005,50,1470,Canvasback,0,0,2.59,0.46,LE2000,
2005,75,1460,Redhead,20828.09,9814.5,5.54,1.73,1,
2005,75,1470,Canvasback,18173.14,6798.06,1.52,0.34,5,
2005,76,1460,Redhead,9990.49,4191.83,5.54,1.73,1,
2005,76,1470,Canvasback,6952.08,4648.19,1.52,0.34,5,
2005,77,1460,Redhead,1607.22,1744.44,3.11,0.24,LE2000,
2005,77,1470,Canvasback,41493.15,25885.33,2.59,0.46,LE2000,
2006,1,1460,Redhead,342.1,335.22,3.11,0.24,LE2000,0
2006,1,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,2,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,2,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,3,1460,Redhead,657.34,508.09,3.11,0.24,LE2000,0
2006,3,1470,Canvasback,5820.95,3372.09,2.43,0.46,LE2000,0
2006,4,1460,Redhead,7977.15,5991.35,3.11,0.24,LE2000,0
2006,4,1470,Canvasback,51831.9,24215.69,2.43,0.46,LE2000,0
2006,5,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,5,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,6,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,6,1470,Canvasback,1494.45,804.74,2.43,0.46,LE2000,0
2006,7,1460,Redhead,933,878.87,3.11,0.24,LE2000,0
2006,7,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,8,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,8,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,9,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,9,1470,Canvasback,2491.82,1079.46,2.43,0.46,LE2000,0
2006,10,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,10,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2006,11,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,11,1470,Canvasback,541.68,530.07,2.43,0.46,LE2000,0
2006,12,1460,Redhead,170.18,160.66,3.11,0.24,LE2000,0
2006,12,1470,Canvasback,11054.98,4662.54,2.59,0.46,LE2000,0
2006,13,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,13,1470,Canvasback,12071.55,7898.21,2.59,0.46,LE2000,0
2006,14,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,14,1470,Canvasback,8482.56,4060.55,2.59,0.46,LE2000,0
2006,15,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,15,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2006,16,1460,Redhead,4701.26,2974.68,3.11,0.24,LE2000,0
2006,16,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2006,17,1460,Redhead,1445.74,740.97,3.11,0.24,LE2000,0
2006,17,1470,Canvasback,18662.15,7582.05,2.59,0.46,LE2000,0
2006,18,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,18,1470,Canvasback,13505.98,10430.93,2.59,0.46,LE2000,0
2006,20,1460,Redhead,4813.09,2481.73,3.11,0.24,LE2000,0
2006,20,1470,Canvasback,20843.33,8319.69,2.59,0.46,LE2000,0
2006,21,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,21,1470,Canvasback,570.68,573.93,2.59,0.46,LE2000,0
2006,22,1460,Redhead,365.59,339.71,3.11,0.24,LE2000,0
2006,22,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2006,23,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,23,1470,Canvasback,1193.58,1210.4,2.59,0.46,LE2000,0
2006,24,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,24,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2006,25,1460,Redhead,4792.82,2554.23,2.17,0.35,1,0
2006,25,1470,Canvasback,11009.38,4576.12,1.72,0.27,1,0
2006,26,1460,Redhead,124244.27,28670.43,3.86,0.7,2,0
2006,26,1470,Canvasback,48754.89,14078.55,1.34,0.24,2,0
2006,27,1460,Redhead,8152.63,2768.18,3.86,0.7,2,0
2006,27,1470,Canvasback,11749.81,7206.32,1.34,0.24,2,0
2006,28,1460,Redhead,11430.07,6173.54,3.86,0.7,2,0
2006,28,1470,Canvasback,8328.19,2201.09,1.34,0.24,2,0
2006,29,1460,Redhead,10438.64,6692.14,3.86,0.7,2,0
2006,29,1470,Canvasback,7450.6,2862.3,1.34,0.24,2,0
2006,30,1460,Redhead,98542.95,36137.75,6.54,1.29,2,0
2006,30,1470,Canvasback,85976.71,34542.06,1.61,0.27,2,0
2006,31,1460,Redhead,117928.89,45866.2,6.54,1.29,2,0
2006,31,1470,Canvasback,60625.86,29937.77,1.61,0.27,2,0
2006,32,1460,Redhead,128999.74,38226.6,6.54,1.29,2,0
2006,32,1470,Canvasback,47419.56,11612.38,1.61,0.27,2,0
2006,33,1460,Redhead,0,0,6.54,1.29,2,0
2006,33,1470,Canvasback,4892.82,2324.42,1.61,0.27,2,0
2006,34,1460,Redhead,63003.14,15166.58,2.17,0.35,1,0
2006,34,1470,Canvasback,65048.75,13785.32,1.72,0.27,1,0
2006,35,1460,Redhead,26483.74,7251.48,2.17,0.35,1,0
2006,35,1470,Canvasback,22725.08,7744.99,1.72,0.27,1,0
2006,36,1460,Redhead,0,0,2.17,0.35,1,0
2006,36,1470,Canvasback,323.54,302.3,1.72,0.27,1,0
2006,37,1460,Redhead,22792.61,11242.33,2.17,0.35,1,0
2006,37,1470,Canvasback,41392.25,23874.6,1.72,0.27,1,0
2006,38,1460,Redhead,2272.89,1722.37,2.17,0.35,1,0
2006,38,1470,Canvasback,360.38,272.86,1.72,0.27,1,0
2006,39,1460,Redhead,28909.13,8601.38,2.17,0.35,1,0
2006,39,1470,Canvasback,15681.29,4818.79,1.72,0.27,1,0
2006,40,1460,Redhead,47839.16,12976.18,2.17,0.35,1,0
2006,40,1470,Canvasback,29716.66,8240.2,1.72,0.27,1,0
2006,41,1460,Redhead,6461.1,1940.96,3.66,0.1,A,0
2006,41,1470,Canvasback,6372.99,2311.06,2.03,0.05,A,0
2006,42,1460,Redhead,2049.29,1472.03,3.66,0.1,A,0
2006,42,1470,Canvasback,4093.23,3415.36,2.03,0.05,A,0
2006,43,1460,Redhead,3314.33,3399.25,3.66,0.1,A,0
2006,43,1470,Canvasback,1838.88,1886,2.03,0.05,A,0
2006,44,1460,Redhead,0,0,3.66,0.1,A,0
2006,44,1470,Canvasback,0,0,2.03,0.05,A,0
2006,45,1460,Redhead,71590.55,19508.15,3.24,0.55,4,0
2006,45,1470,Canvasback,23025.83,6537.72,2.79,0.44,15,0
2006,46,1460,Redhead,37687.94,8628.9,3.24,0.55,4,0
2006,46,1470,Canvasback,3540.07,1788.25,2.79,0.44,15,0
2006,47,1460,Redhead,1693.81,1194.7,3.24,0.55,4,0
2006,47,1470,Canvasback,0,0,2.79,0.44,15,0
2006,48,1460,Redhead,25610.08,16016.91,3.24,0.55,4,0
2006,48,1470,Canvasback,3929.92,2172.17,2.79,0.44,15,0
2006,49,1460,Redhead,2706.58,2571.13,3.24,0.55,4,0
2006,49,1470,Canvasback,2330.47,2158.97,2.79,0.44,15,0
2006,50,1460,Redhead,0,0,3.11,0.24,LE2000,0
2006,50,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2006,75,1460,Redhead,30961.09,11832.53,4.52,0.81,1,0
2006,75,1470,Canvasback,32176.52,20096.22,1.96,0.42,1,0
2006,76,1460,Redhead,16159.86,6197.64,4.52,0.81,1,0
2006,76,1470,Canvasback,2345.14,1460.33,1.96,0.42,1,0
2006,77,1460,Redhead,803.61,778.91,3.11,0.24,LE2000,0
2006,77,1470,Canvasback,1338.48,1298.43,2.59,0.46,LE2000,0
2007,1,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,1,1470,Canvasback,3266.900541,3564.34842,2.43,0.46,LE2000,0
2007,2,1460,Redhead,235.6486725,222.7384311,3.11,0.24,LE2000,0
2007,2,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2007,3,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,3,1470,Canvasback,14094.74917,8621.757947,2.43,0.46,LE2000,0
2007,4,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,4,1470,Canvasback,38591.15435,20123.52022,2.43,0.46,LE2000,0
2007,5,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,5,1470,Canvasback,759.6080236,520.0301457,2.43,0.46,LE2000,0
2007,6,1460,Redhead,323.5285296,308.1117712,3.11,0.24,LE2000,0
2007,6,1470,Canvasback,1263.945863,703.6066677,2.43,0.46,LE2000,0
2007,7,1460,Redhead,123.5196056,130.5973025,3.11,0.24,LE2000,0
2007,7,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2007,8,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,8,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2007,9,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,9,1470,Canvasback,11084.21887,4115.019693,2.43,0.46,LE2000,0
2007,10,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,10,1470,Canvasback,0,0,2.43,0.46,LE2000,0
2007,11,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,11,1470,Canvasback,1644.912965,1112.089603,2.43,0.46,LE2000,0
2007,12,1460,Redhead,1036.877215,979.2731645,3.11,0.24,LE2000,0
2007,12,1470,Canvasback,21012.04448,14732.93348,2.59,0.46,LE2000,0
2007,13,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,13,1470,Canvasback,19218.824,10056.74573,2.59,0.46,LE2000,0
2007,14,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,14,1470,Canvasback,2314.029078,1432.699067,2.59,0.46,LE2000,0
2007,15,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,15,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,16,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,16,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,17,1460,Redhead,1446.990051,1419.544447,3.11,0.24,LE2000,0
2007,17,1470,Canvasback,26511.09103,22978.2813,2.59,0.46,LE2000,0
2007,18,1460,Redhead,1368.586977,1057.904609,3.11,0.24,LE2000,0
2007,18,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,20,1460,Redhead,4237.097722,2988.85012,3.11,0.24,LE2000,0
2007,20,1470,Canvasback,33848.8451,15168.4348,2.59,0.46,LE2000,0
2007,21,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,21,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,22,1460,Redhead,4856.049899,3814.668051,3.11,0.24,LE2000,0
2007,22,1470,Canvasback,15243.16826,8222.303287,2.59,0.46,LE2000,0
2007,23,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,23,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,24,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,24,1470,Canvasback,1695.716402,1778.077988,2.59,0.46,LE2000,0
2007,25,1460,Redhead,5111.570218,1655.226622,1.81,0.309348,1,0
2007,25,1470,Canvasback,17220.85847,9178.708681,1.45882,0.28466,1,0
2007,26,1460,Redhead,129273.1123,27072.66617,6.22981,0.898701,1,0
2007,26,1470,Canvasback,84977.68472,28516.28799,1.87234,0.282942,1,0
2007,27,1460,Redhead,5031.26311,2049.587666,6.22981,0.898701,1,0
2007,27,1470,Canvasback,17540.61337,5629.62986,1.87234,0.282942,1,0
2007,28,1460,Redhead,25536.60315,14594.71279,6.22981,0.898701,1,0
2007,28,1470,Canvasback,16446.22031,8931.982998,1.87234,0.282942,1,0
2007,29,1460,Redhead,19118.72077,6116.28776,6.22981,0.898701,1,0
2007,29,1470,Canvasback,8331.756899,3608.769645,1.87234,0.282942,1,0
2007,30,1460,Redhead,104965.1427,24952.89394,5.78218,1.03772,1,0
2007,30,1470,Canvasback,93591.26059,22964.50811,2.25,0.478767,1,0
2007,31,1460,Redhead,94748.73033,41505.41158,5.78218,1.03772,1,0
2007,31,1470,Canvasback,118112.1488,55671.82815,2.25,0.478767,1,0
2007,32,1460,Redhead,131751.6436,42523.63601,5.78218,1.03772,1,0
2007,32,1470,Canvasback,50529.35073,17091.19033,2.25,0.478767,1,0
2007,33,1460,Redhead,5047.795126,3440.755923,5.78218,1.03772,1,0
2007,33,1470,Canvasback,561.2091206,543.4433057,2.25,0.478767,1,0
2007,34,1460,Redhead,63319.42194,12262.14802,1.81,0.309348,1,0
2007,34,1470,Canvasback,48739.27942,11640.03837,1.45882,0.28466,1,0
2007,35,1460,Redhead,14356.67271,4189.357193,1.81,0.309348,1,0
2007,35,1470,Canvasback,12810.95917,3227.709125,1.45882,0.28466,1,0
2007,36,1460,Redhead,407.8424804,394.4487479,1.81,0.309348,1,0
2007,36,1470,Canvasback,1643.564107,1590.089911,1.45882,0.28466,1,0
2007,37,1460,Redhead,32599.87698,18273.5675,1.81,0.309348,1,0
2007,37,1470,Canvasback,39499.26875,15381.5512,1.45882,0.28466,1,0
2007,38,1460,Redhead,559.8622013,359.7885664,1.81,0.309348,1,0
2007,38,1470,Canvasback,300.8251022,229.0830645,1.45882,0.28466,1,0
2007,39,1460,Redhead,14023.66643,3346.474755,1.81,0.309348,1,0
2007,39,1470,Canvasback,14399.44807,3280.293963,1.45882,0.28466,1,0
2007,40,1460,Redhead,23928.5093,6790.53602,1.81,0.309348,1,0
2007,40,1470,Canvasback,21407.34495,5710.65221,1.45882,0.28466,1,0
2007,41,1460,Redhead,1375.227567,700.8231367,3.5,1.06603,20,0
2007,41,1470,Canvasback,5648.256079,1879.415074,2.875,0.767716,H,0
2007,42,1460,Redhead,1587.632719,1122.633861,3.5,1.06603,20,0
2007,42,1470,Canvasback,9780.951572,4385.778456,2.875,0.767716,H,0
2007,43,1460,Redhead,2816.851798,2883.059885,3.5,1.06603,20,0
2007,43,1470,Canvasback,1322.195742,877.2422546,2.875,0.767716,H,0
2007,44,1460,Redhead,0,0,3.5,1.06603,20,0
2007,44,1470,Canvasback,0,0,2.875,0.767716,H,0
2007,45,1460,Redhead,94234.19747,19198.86891,4.7963,0.750873,1,0
2007,45,1470,Canvasback,38316.55505,12123.99677,2.63107,0.39497,15,0
2007,46,1460,Redhead,80360.57514,17672.33817,4.7963,0.750873,1,0
2007,46,1470,Canvasback,7533.135434,2169.676437,2.63107,0.39497,15,0
2007,47,1460,Redhead,19273.02204,15433.13661,4.7963,0.750873,1,0
2007,47,1470,Canvasback,0,0,2.63107,0.39497,15,0
2007,48,1460,Redhead,41743.01043,13051.25913,4.7963,0.750873,1,0
2007,48,1470,Canvasback,6188.823601,2716.698289,2.63107,0.39497,15,0
2007,49,1460,Redhead,11640.6269,7850.214882,4.7963,0.750873,1,0
2007,49,1470,Canvasback,2456.004079,1478.628583,2.63107,0.39497,15,0
2007,50,1460,Redhead,0,0,3.11,0.24,LE2000,0
2007,50,1470,Canvasback,0,0,2.59,0.46,LE2000,0
2007,75,1460,Redhead,32184.67729,9739.282083,6.39716,0.861569,1,0
2007,75,1470,Canvasback,29506.58546,9676.482703,2.12037,0.354943,1,0
2007,76,1460,Redhead,38714.48847,13317.41727,6.39716,0.861569,1,0
2007,76,1470,Canvasback,26167.42515,10971.40978,2.12037,0.354943,1,0
2007,77,1460,Redhead,1613.29233,1154.182681,3.11,0.24,LE2000,0
2007,77,1470,Canvasback,1343.545703,1255.078995,2.59,0.46,LE2000,0
2008,1,1460,Redhead,0,0,3.11,0.24,PY,0
2008,1,1470,Canvasback,0,0,2.43,0.46,PY,0
2008,2,1460,Redhead,0,0,3.11,0.24,PY,0
2008,2,1470,Canvasback,368,381,2.43,0.46,PY,0
2008,3,1460,Redhead,0,0,3.11,0.24,PY,0
2008,3,1470,Canvasback,11022,7166,2.43,0.46,PY,0
2008,4,1460,Redhead,1301,1361,3.11,0.24,PY,0
2008,4,1470,Canvasback,40674,17712,2.43,0.46,PY,0
2008,5,1460,Redhead,0,0,3.11,0.24,PY,0
2008,5,1470,Canvasback,761,520,2.43,0.46,PY,0
2008,6,1460,Redhead,0,0,3.11,0.24,PY,0
2008,6,1470,Canvasback,253,255,2.43,0.46,PY,0
2008,7,1460,Redhead,123,117,3.11,0.24,PY,0
2008,7,1470,Canvasback,96,91,2.43,0.46,PY,0
2008,8,1460,Redhead,0,0,3.11,0.24,PY,0
2008,8,1470,Canvasback,0,0,2.43,0.46,PY,0
2008,9,1460,Redhead,325,313,3.11,0.24,PY,0
2008,9,1470,Canvasback,4578,2969,2.43,0.46,PY,0
2008,10,1460,Redhead,0,0,3.11,0.24,PY,0
2008,10,1470,Canvasback,2048,1920,2.43,0.46,PY,0
2008,11,1460,Redhead,0,0,3.11,0.24,PY,0
2008,11,1470,Canvasback,2747,1935,2.43,0.46,PY,0
2008,12,1460,Redhead,346,389,3.11,0.24,PY,0
2008,12,1470,Canvasback,9373,5105,2.59,0.46,PY,0
2008,13,1460,Redhead,0,0,3.11,0.24,PY,0
2008,13,1470,Canvasback,14265,6361,2.59,0.46,PY,0
2008,14,1460,Redhead,0,0,3.11,0.24,PY,0
2008,14,1470,Canvasback,7134,5264,2.59,0.46,PY,0
2008,15,1460,Redhead,0,0,3.11,0.24,PY,0
2008,15,1470,Canvasback,0,0,2.59,0.46,PY,0
2008,16,1460,Redhead,2136,2305,3.11,0.24,PY,0
2008,16,1470,Canvasback,0,0,2.59,0.46,PY,0
2008,17,1460,Redhead,1449,1271,3.11,0.24,PY,0
2008,17,1470,Canvasback,1207,1185,2.59,0.46,PY,0
2008,18,1460,Redhead,0,0,3.11,0.24,PY,0
2008,18,1470,Canvasback,0,0,2.59,0.46,PY,0
2008,20,1460,Redhead,2829,883,3.11,0.24,PY,0
2008,20,1470,Canvasback,19638,5736,2.59,0.46,PY,0
2008,21,1460,Redhead,0,0,3.11,0.24,PY,0
2008,21,1470,Canvasback,0,0,2.59,0.46,PY,0
2008,22,1460,Redhead,1919,1124,3.11,0.24,PY,0
2008,22,1470,Canvasback,1278,749,2.59,0.46,PY,0
2008,23,1460,Redhead,0,0,3.11,0.24,PY,0
2008,23,1470,Canvasback,0,0,2.59,0.46,PY,0
2008,24,1460,Redhead,543,550,3.11,0.24,PY,0
2008,24,1470,Canvasback,2713,2212,2.59,0.46,PY,0
2008,25,1460,Redhead,9501,4285,3.11,0.24,PY,0
2008,25,1470,Canvasback,19341,13527,2.59,0.46,PY,0
2008,26,1460,Redhead,271254,71071,4.54,1.06,1,0
2008,26,1470,Canvasback,59842,19343,1.89,0.4,1,0
2008,27,1460,Redhead,32293,8423,4.54,1.06,1,0
2008,27,1470,Canvasback,10066,3230,1.89,0.4,1,0
2008,28,1460,Redhead,23055,8487,4.54,1.06,1,0
2008,28,1470,Canvasback,7002,2484,1.89,0.4,1,0
2008,29,1460,Redhead,6275,3136,4.54,1.06,1,0
2008,29,1470,Canvasback,2028,919,1.89,0.4,1,0
2008,30,1460,Redhead,130382,41109,5.76,1.72,1,0
2008,30,1470,Canvasback,57696,13729,1.85,0.41,1,0
2008,31,1460,Redhead,149064,69211,5.76,1.72,1,0
2008,31,1470,Canvasback,42199,17326,1.85,0.41,1,0
2008,32,1460,Redhead,37880,16164,5.76,1.72,1,0
2008,32,1470,Canvasback,30046,12281,1.85,0.41,1,0
2008,33,1460,Redhead,2876,2792,5.76,1.72,1,0
2008,33,1470,Canvasback,923,998,1.85,0.41,1,0
2008,34,1460,Redhead,49735,12066,1.77,0.31,1,0
2008,34,1470,Canvasback,27111,6450,0.75,0.14,1,0
2008,35,1460,Redhead,13106,4050,1.77,0.31,1,0
2008,35,1470,Canvasback,8352,3205,0.75,0.14,1,0
2008,36,1460,Redhead,167,192,1.77,0.31,1,0
2008,36,1470,Canvasback,498,466,0.75,0.14,1,0
2008,37,1460,Redhead,6120,3638,1.77,0.31,1,0
2008,37,1470,Canvasback,11334,2932,0.75,0.14,1,0
2008,38,1460,Redhead,1276,970,1.77,0.31,1,0
2008,38,1470,Canvasback,621,119,0.75,0.14,1,0
2008,39,1460,Redhead,15587,3707,1.77,0.31,1,0
2008,39,1470,Canvasback,6403,1327,0.75,0.14,1,0
2008,40,1460,Redhead,32750,9668,1.77,0.31,1,0
2008,40,1470,Canvasback,11665,2302,0.75,0.14,1,0
2008,41,1460,Redhead,3153,1656,3.68,0.09,A,0
2008,41,1470,Canvasback,3696,594,2,0.05,A,0
2008,42,1460,Redhead,0,0,3.68,0.09,A,0
2008,42,1470,Canvasback,4050,1203,2,0.05,A,0
2008,43,1460,Redhead,0,0,3.68,0.09,A,0
2008,43,1470,Canvasback,457,458,2,0.05,A,0
2008,44,1460,Redhead,0,0,3.68,0.09,A,0
2008,44,1470,Canvasback,517,511,2,0.05,A,0
2008,45,1460,Redhead,69200,23408,3.44,0.71,1,0
2008,45,1470,Canvasback,14740,5157,2.67,0.41,15,0
2008,46,1460,Redhead,65258,17525,3.44,0.71,1,0
2008,46,1470,Canvasback,6237,1697,2.67,0.41,15,0
2008,47,1460,Redhead,1204,1302,3.44,0.71,1,0
2008,47,1470,Canvasback,0,0,2.67,0.41,15,0
2008,48,1460,Redhead,28381,7825,3.44,0.71,1,0
2008,48,1470,Canvasback,2515,1415,2.67,0.41,15,0
2008,49,1460,Redhead,9009,3562,3.44,0.71,1,0
2008,49,1470,Canvasback,1497,1112,2.67,0.41,15,0
2008,50,1460,Redhead,0,0,NA,NA,NA,0
2008,50,1470,Canvasback,0,0,NA,NA,NA,0
2008,75,1460,Redhead,43041,12894,4.5,1.1,1,0
2008,75,1470,Canvasback,34472,14751,1.89,0.46,1,0
2008,76,1460,Redhead,41180,33610,4.5,1.1,1,0
2008,76,1470,Canvasback,7183,2821,1.89,0.46,1,0
2008,77,1460,Redhead,3232,1259,3.11,0.24,PY,0
2008,77,1470,Canvasback,0,0,2.59,0.46,PY,0
2009,1,1460,Redhead,0,0,3.11,0.24,PY,0
2009,1,1470,Canvasback,0,0,2.43,0.46,PY,0
2009,2,1460,Redhead,0,0,3.11,0.24,PY,0
2009,2,1470,Canvasback,1106,1048,2.43,0.46,PY,0
2009,3,1460,Redhead,0,0,3.11,0.24,PY,0
2009,3,1470,Canvasback,7796,5132,2.43,0.46,PY,0
2009,4,1460,Redhead,845,793,3.11,0.24,PY,0
2009,4,1470,Canvasback,24456,9539,2.43,0.46,PY,0
2009,5,1460,Redhead,0,0,3.11,0.24,PY,0
2009,5,1470,Canvasback,1902,1833,2.43,0.46,PY,0
2009,6,1460,Redhead,0,0,3.11,0.24,PY,0
2009,6,1470,Canvasback,1013,703,2.43,0.46,PY,0
2009,7,1460,Redhead,0,0,3.11,0.24,PY,0
2009,7,1470,Canvasback,870,919,2.43,0.46,PY,0
2009,8,1460,Redhead,0,0,3.11,0.24,PY,0
2009,8,1470,Canvasback,0,0,2.43,0.46,PY,0
2009,9,1460,Redhead,0,0,3.11,0.24,PY,0
2009,9,1470,Canvasback,3028,1362,2.43,0.46,PY,0
2009,10,1460,Redhead,0,0,3.11,0.24,PY,0
2009,10,1470,Canvasback,0,0,2.43,0.46,PY,0
2009,11,1460,Redhead,0,0,3.11,0.24,PY,0
2009,11,1470,Canvasback,549,538,2.43,0.46,PY,0
2009,12,1460,Redhead,0,0,3.11,0.24,PY,0
2009,12,1470,Canvasback,576,545,2.59,0.46,PY,0
2009,13,1460,Redhead,0,0,3.11,0.24,PY,0
2009,13,1470,Canvasback,6419,2419,2.59,0.46,PY,0
2009,14,1460,Redhead,0,0,3.11,0.24,PY,0
2009,14,1470,Canvasback,7913,7948,2.59,0.46,PY,0
2009,15,1460,Redhead,0,0,3.11,0.24,PY,0
2009,15,1470,Canvasback,0,0,2.59,0.46,PY,0
2009,16,1460,Redhead,1931,2380,3.11,0.24,PY,0
2009,16,1470,Canvasback,6433,7892,2.59,0.46,PY,0
2009,17,1460,Redhead,5798,3992,3.11,0.24,PY,0
2009,17,1470,Canvasback,15694,10024,2.59,0.46,PY,0
2009,18,1460,Redhead,0,0,3.11,0.24,PY,0
